feat_9,feat_65,feat_11,feat_12,feat_67,feat_14,feat_68,feat_73,feat_69,feat_1,feat_70,feat_75,feat_100,feat_3,feat_84,feat_116,feat_15,feat_77,feat_4,feat_13,feat_92,feat_76,feat_108,feat_60,feat_124,feat_125,feat_52,feat_78,feat_117,feat_5,Gas Class
36088.3731,48598.3828,10.249886,15.049917,13.166061,-8.591688,19.417912,40500.7305,36.780947,48183.5507,-10.24898,10.385857,4.119803,12.523258,5.486352,12.163243,-12.1707,25.786914,17.510118,22.901076,5.516746,14.865942,3.709007,10.393455,12.140887,16.650307,10.214336,-8.442031,16.206646,24.544185,1
31007.1372,34234.9506,9.343253,13.548896,8.957655,-5.245972,12.252831,27977.1787,18.750365,30874.5625,-5.795439,6.900927,5.472535,7.496001,7.042266,14.497568,-6.845164,12.785767,10.286152,16.800252,6.636306,9.317872,4.742654,12.69068,14.255121,20.096108,12.220846,-4.489717,20.671775,12.727938,1
58948.6182,63209.2549,17.790167,27.219752,17.101309,-13.057169,23.678111,47817.3189,33.287695,75410.7031,-12.107953,11.4346,8.516054,21.708878,14.560271,25.611271,-18.942087,21.406805,32.490421,37.837695,12.286431,15.315751,8.243361,24.412568,23.23872,28.91746,23.129329,-8.750173,33.398188,42.995591,1
94603.4384,73965.6758,29.321146,47.74435,21.560279,-18.23706,31.396192,69128.2881,35.248217,99179.9658,-13.405664,18.95549,7.231259,28.870594,11.646282,17.889986,-24.762278,29.326251,43.688581,51.800035,8.896906,26.610126,7.18498,18.136486,16.675084,17.787492,16.721681,-11.917077,19.359249,47.642695,4
59965.667,42270.7901,18.908248,30.216086,10.801795,-10.169617,15.632337,24402.4517,21.676835,16079.2933,-6.155264,6.156217,4.317191,3.982475,7.963548,12.846404,-14.631061,13.071923,5.816401,38.841394,7.111628,9.204763,4.431422,12.841937,11.211381,14.129787,11.991302,-3.272952,16.680059,9.026526,6
2429.2383,618.8789,0.890741,1.624561,0.388867,-0.488737,0.818441,252.3711,4.441393,664.2153,-0.242072,0.258098,0.601497,0.324447,1.225483,2.009409,-1.104992,3.852502,0.709164,6.222158,1.258174,0.656488,0.551745,2.1817,1.742299,4.146221,2.028264,-0.18003,4.449129,4.055475,2
79534.2915,91042.4033,23.88343,36.992869,25.631235,-17.81004,37.423876,70365.0577,48.816164,23611.7221,-17.703786,17.704924,10.422267,5.118951,23.119817,39.713173,-26.344518,31.661698,6.77381,46.344233,20.87663,24.015373,10.834517,34.968097,36.16564,44.685689,33.797061,-13.350591,48.534125,10.315447,1
98037.3515,59348.084,21.8854,28.590066,12.730917,-15.420715,15.703069,37839.9063,29.044405,7669.0786,-8.785846,7.85591,1.937239,1.506847,6.097484,8.580945,-23.150456,20.122611,2.021495,60.602848,4.924074,9.724934,1.925655,7.068952,7.334889,12.633069,6.797678,-5.669859,14.536638,5.389003,5
86410.6562,78452.0039,7.333379,8.520438,6.609592,-10.378144,7.573766,81356.5313,10.260721,94146.4805,-9.463314,6.775754,0.217921,7.633715,0.439074,0.526002,-13.065255,11.016029,8.843559,13.296613,0.467192,7.866159,0.260167,0.64232,0.532896,1.097633,0.470151,-9.493747,1.410373,12.48455,5
30612.8378,30656.0488,8.029827,11.639332,7.652438,-4.630945,10.411107,25513.2124,14.549884,26240.502,-4.186488,6.159691,2.632222,6.015157,3.677146,6.378156,-6.176418,13.330252,8.000047,14.955768,3.40741,8.282167,2.533363,6.242891,6.277846,9.175671,5.785194,-3.448495,10.183382,10.156204,4
236396.6484,163791.9844,63.621011,89.074606,43.036863,-42.662386,57.718751,150277.6055,79.484752,274010.6992,-28.303881,38.376573,4.541358,70.825314,10.591981,15.699833,-63.409209,65.987918,98.032518,111.982624,8.098612,50.725284,4.290755,13.840625,13.830083,16.954543,13.14327,-25.604965,18.844058,115.582943,5
31663.9082,20020.0205,5.403584,8.359018,2.919008,-5.026491,4.154467,13357.0958,9.909024,29595.709,-2.894317,1.848921,0.948108,4.839319,1.435076,2.13692,-7.743311,6.798636,7.310323,18.557087,1.329219,2.694557,0.975177,2.645502,1.979773,4.203396,2.379722,-1.839012,4.789671,16.14798,5
53397.8501,44651.5595,14.813678,22.018563,10.488371,-10.481313,13.768855,31417.3829,19.830252,6225.623,-7.110381,6.701446,4.238054,1.245326,7.973792,12.101614,-15.07541,12.798063,1.843928,30.190359,6.562129,8.703714,4.0785,13.132998,11.190752,14.468299,12.121453,-4.541536,15.794916,4.436614,4
47960.5254,62200.9219,13.105365,19.535244,16.974857,-10.942803,24.614011,51840.7305,46.220959,62924.9121,-12.730892,13.714581,4.732063,16.405678,6.409277,14.188269,-15.435976,36.716836,23.334062,31.787611,6.301138,18.869886,3.892026,12.003989,13.80451,17.986609,11.514003,-10.568026,18.848447,34.655684,1
17565.0039,11376.7675,5.131254,7.409183,3.114804,-3.015312,4.293927,12174.1772,5.147791,17767.2969,-1.773196,2.955259,5.562838,4.730078,8.136041,10.962682,-4.210464,4.974977,6.37024,8.024178,8.564606,3.875074,5.962242,15.994337,9.836864,11.2426,13.870813,-1.732075,12.299599,6.950856,3
3401.167,1226.252,1.286695,2.190115,0.638462,-0.65389,1.172869,574.2979,5.173979,-90.7813,-0.341342,0.438825,0.744448,1.14191,1.613976,2.379807,-1.452403,4.118568,4.24415,6.252715,1.518473,0.926187,0.686423,2.710373,2.016999,4.641979,2.421123,-0.251079,5.636998,8.479753,2
24808.4917,28599.8399,7.183556,11.552533,7.27117,-4.711586,10.353168,19503.1367,15.582391,7459.2605,-5.108918,4.642782,6.806594,1.635886,8.655006,16.813984,-7.069878,9.932813,2.606776,16.001927,8.488713,6.593829,6.713747,17.056219,15.627125,20.216415,16.309837,-3.197807,21.61678,4.690206,1
8039.3317,4658.9624,1.097288,1.389909,0.532435,-1.037572,0.701909,3892.3662,1.664472,6943.6836,-0.507612,0.415679,6.841403,0.833685,25.214502,43.398931,-1.306516,1.20468,1.06049,1.957584,19.116498,0.573636,6.031198,39.763553,34.067033,39.118214,33.65191,-0.397309,51.310837,1.566863,2
64054.1851,49267.5346,20.381182,32.170126,13.187599,-12.537928,18.354441,39932.6167,24.678467,62385.3999,-8.346465,9.707216,6.686028,18.4355,10.256203,16.270605,-18.494141,17.798561,27.915011,41.35823,8.085699,13.11648,6.364824,18.254037,14.740386,17.352741,16.770265,-6.156356,20.835435,37.662576,4
58228.4707,36761.5264,18.397311,30.078255,10.031553,-10.488991,15.154595,21646.6553,20.626784,56291.107,-5.506881,5.760443,3.202187,16.986796,4.72381,8.361889,-14.900935,12.508503,27.121695,37.130924,4.514492,8.655131,3.006257,8.266864,7.353165,9.741457,7.538984,-3.074925,11.200431,36.370501,6
52498.7617,34572.4863,9.436272,14.596349,5.331307,-8.106313,7.609357,24186.3008,17.021395,54337.3027,-4.870736,3.483472,1.291342,9.105035,2.329201,3.449635,-12.730154,11.112926,14.11094,30.215405,1.904526,4.875278,1.271653,3.760926,3.096982,6.407092,3.602995,-3.382067,6.430679,30.131959,5
10113.6086,3468.4766,3.399517,5.094163,1.250332,-41.890878,2.069239,4383.1196,4.823729,5786.4375,-33.313447,1.450892,5.9784,1.791081,11.687685,17.197636,-84.818501,4.814988,2.668331,7.149787,10.987793,2.245679,6.247753,20.68191,15.107295,19.574326,19.238266,-28.660348,21.638979,4.627523,3
48061.6602,64220.8047,13.30567,22.741076,17.537506,-5.011309,28.213678,56808.6972,76.527052,68416.541,-3.577126,15.172989,4.433012,17.926543,6.079117,14.342227,-6.369338,59.544915,27.462678,56.354263,5.894855,23.890691,3.345291,12.030167,13.542393,19.291995,11.091806,-1.912249,19.436893,65.123908,1
4052.3212,2787.002,5.460611,11.405919,2.942164,-0.897357,5.603714,1807.788,9.340065,611.3995,-0.621579,1.867157,2.733686,0.650012,1.749684,4.088423,-1.611896,7.02601,1.428486,17.700112,2.076707,3.725295,2.55705,5.013932,3.702647,5.759113,4.527829,-0.450811,6.340158,5.134209,6
6543.6445,2141.79,1.705163,3.123606,0.610456,-1.299785,1.295098,2262.3775,4.277641,932.4879,-0.264371,0.575273,2.431702,0.220043,2.558903,3.452862,-2.082348,3.408351,0.489963,6.26307,2.405847,1.147464,2.549355,5.343934,3.061755,6.073364,4.671047,-0.238996,6.707148,2.577942,3
57672.248,36796.2832,18.337611,30.440588,10.117677,-10.368537,15.16327,21405.5205,22.105711,54719.1919,-5.489995,5.775515,3.213283,16.847026,4.677514,8.401914,-14.847488,12.272799,26.687341,40.231697,4.450922,8.687781,2.928031,8.464266,7.513312,10.897753,7.575009,-3.055002,11.664935,34.552985,6
57714.6694,36500.8691,18.288913,30.080748,9.964508,-10.801822,15.051064,21544.5088,22.314334,50242.6074,-5.737185,5.834108,3.344042,15.308902,4.305489,8.356735,-15.714559,12.370896,24.461717,40.204694,4.40271,8.804996,3.136622,8.513279,7.477935,10.333445,7.657118,-3.209944,11.177629,31.099967,6
5750.3055,2370.0449,5.043632,21.119477,2.095154,-8.380032,9.144881,1774.5745,12.140736,4151.2233,-4.994375,1.563122,6.510615,3.638781,4.527984,13.790739,-49.714927,8.567994,15.122443,25.8233,3.787419,6.641762,6.338573,13.574728,12.096596,14.566378,11.214651,-3.519916,16.496919,18.434252,4
14457.7988,3497.2105,5.321508,7.917341,1.414415,-4.665642,2.289526,3875.4502,4.797162,6948.1758,-3.502782,1.457888,5.587812,2.260848,12.353703,18.763448,-6.214165,5.668926,3.282635,10.263839,11.640544,2.22528,5.953303,21.624266,16.68845,21.262637,20.222353,-2.535196,22.141796,5.097714,3
230452.7578,188134.1757,57.994463,82.50672,51.035119,-35.499822,75.043422,155497.1885,107.217688,173069.3672,-28.001459,42.347096,5.874841,43.399659,16.295546,29.596943,-65.892498,84.593719,60.699483,107.131067,12.630091,61.128158,4.745788,25.176891,26.310329,32.380756,24.537535,-23.131874,37.53136,76.279367,5
9020.9096,7269.5122,2.21533,3.210687,1.586645,-1.420731,2.272804,5019.4829,4.753941,7884.9668,-0.974456,1.053377,4.509801,1.848765,15.141746,26.025519,-2.269805,4.024045,2.637891,7.124717,13.33786,1.505268,4.591697,26.484478,21.46536,27.84566,23.916036,-0.6402,32.275117,5.961662,2
150868.9023,97244.7949,43.630687,66.368848,25.40037,-28.264734,34.458246,68384.1651,54.520336,57013.335,-16.714595,16.378663,6.87668,14.684292,16.351444,26.305398,-44.93073,32.087458,21.000327,95.16488,12.655482,21.63927,6.486977,23.294202,22.393313,27.131863,21.952582,-11.727275,31.908601,32.320333,5
14087.0527,15269.1821,3.212784,3.722773,3.290433,-2.161782,3.568647,12693.9131,4.221281,14368.8203,-2.209131,2.512741,4.640749,2.831651,17.599982,27.579467,-2.568721,3.596054,4.045612,4.657769,12.870901,3.104528,4.683039,23.328289,23.462423,25.897244,22.016075,-1.746683,30.539733,4.736197,2
17069.5664,12412.1983,4.294369,6.38852,2.749651,-2.777115,4.030976,7552.6879,7.573093,11368.0821,-1.720472,1.584201,1.929465,2.571243,1.679465,3.142687,-3.720481,6.431914,3.76004,9.612635,1.645708,2.356957,1.738074,3.643233,3.006234,5.829118,3.339367,-1.04434,6.522426,5.76427,6
43438.4688,35737.7813,9.1105,13.4903,6.6168,-5.7173,9.3114,27516.2246,20.2187,31614.2363,-4.8473,4.9591,1.6082,5.5538,1.8939,3.4351,-9.9729,15.9402,7.2521,24.0093,1.7244,6.8133,1.4879,3.4771,3.2714,6.5719,3.3577,-3.7473,8.2222,13.3177,5
35180.9954,33267.5538,8.793987,12.244775,7.788475,-5.88437,10.186595,26955.1113,14.75711,21431.2512,-5.302863,6.153933,3.870837,4.605021,5.6155,9.324214,-7.543016,11.767045,5.974718,15.766664,4.951418,8.025748,3.406481,9.307351,8.870223,12.246372,8.493404,-4.193642,13.654871,8.432043,4
3.4219,29341.1689,0.027153,0.24812,6.518184,-4.159807,8.924462,19024.4287,13.231408,15269.022,-5.03349,3.867279,4.99366,3.270793,7.875768,13.609375,-15.278525,8.776471,4.693907,1.264166,6.363391,5.13065,3.973681,14.985919,11.442529,15.151822,12.605682,-2.95651,17.656225,9.599463,4
15297.873,10871.5771,3.820076,5.746734,2.391993,-2.664789,3.436029,6772.101,6.549682,10321.7116,-2.236222,1.387236,1.916541,2.351871,1.523757,3.046629,-3.831212,4.675403,3.350365,8.9365,1.54431,2.071922,1.628207,3.631875,2.828081,5.412648,3.151878,-1.810343,6.469239,5.385434,6
18589.6047,15230.3764,9.013206,15.474941,5.813399,-2.781968,8.917147,10773.6425,12.082031,19349.5796,-1.950461,3.703434,5.961406,8.509299,8.450075,17.290878,-4.364333,7.727126,13.922943,21.463884,7.473555,5.564629,5.544686,15.09561,15.476068,19.649913,14.311167,-1.193697,22.576534,19.285255,1
76024.5806,48005.6035,25.519014,44.177033,13.706949,-12.323802,20.960147,28626.6938,27.965283,74102.0063,-6.54185,7.933486,4.207554,24.520778,6.488423,11.610382,-17.239464,16.488579,41.792145,59.970485,6.261901,12.055088,3.986389,11.258072,10.179011,13.370336,10.304854,-3.716728,14.497892,52.638147,6
104332.7554,102395.9346,34.826721,58.221343,32.244641,-23.553744,50.200352,94952.5337,56.946146,121002.2622,-22.027259,27.4613,15.026862,38.527151,25.005563,46.208856,-31.938656,44.122588,60.28294,62.092301,19.077796,39.908931,13.29896,41.461063,39.747817,45.304859,36.532846,-19.453425,52.315064,64.142917,1
124444.4395,89762.2969,33.79531,50.965421,22.489698,-22.975095,30.230576,63132.0644,47.347032,5897.0144,-15.487455,14.469636,5.797418,1.153844,10.821671,18.498682,-34.71792,28.728635,1.674894,77.23636,9.03716,18.897995,5.822431,18.22448,16.625829,21.128749,17.832827,-10.901992,22.198929,4.276406,5
102289.0938,65508.3086,25.930299,41.76743,14.74494,-18.585577,20.135502,43243.4326,31.813008,6532.0571,-10.94655,9.129869,4.577265,1.286853,8.845714,14.930002,-28.605352,20.913487,1.921574,63.12819,7.01254,12.288994,4.196634,14.501468,12.868098,16.227848,13.297819,-7.346371,19.054244,4.761734,5
58112.8203,73387.3711,15.923532,24.440511,19.821942,-13.008497,29.514434,62209.8476,54.069148,75262.7597,-14.982122,16.183857,5.262299,19.656084,7.428763,16.107792,-18.943243,39.421786,27.624366,45.768601,7.287777,23.247022,4.096951,13.687755,15.464968,19.859429,12.846094,-12.562488,20.476443,43.833459,1
26218.414,26042.0546,6.98928,11.690738,6.094009,-6.608555,8.822345,18883.3613,19.205772,11872.2266,-5.123106,4.021982,2.709743,2.907239,4.781048,7.666279,-10.170831,11.737626,4.965319,29.278027,4.027359,5.628385,2.661674,8.393113,7.075379,10.430745,7.865612,-3.425189,10.870635,15.653347,4
28593.7588,8296.4102,7.037471,10.760912,2.322108,-4.753939,3.88557,6484.6074,8.578375,447.4367,-1.229271,1.675365,2.130392,0.162048,3.610155,5.411386,-6.956057,6.151039,0.421201,16.89405,3.051724,2.794683,2.053897,6.249896,4.778171,7.699964,5.662107,-0.882109,8.345585,2.925345,3
84809.1103,66347.8164,25.796155,41.719082,18.869134,-16.318938,27.11854,61740.123,30.834108,87661.3467,-12.020465,16.467646,6.365599,24.896555,9.444855,14.576401,-21.771737,25.381126,36.998276,44.777467,7.276901,22.958233,6.281659,14.975897,13.564142,14.754417,13.779347,-10.631333,16.088241,39.461932,4
72728.1157,90348.7774,21.995115,34.635007,26.016228,-15.549554,37.763125,69293.5576,50.41916,51220.8979,-17.263087,17.834266,11.077464,13.461577,20.531001,35.725063,-21.807644,33.84104,19.763986,48.172243,16.86405,24.596064,9.943203,32.577768,31.533346,37.737485,30.160713,-13.050951,44.147024,27.154106,1
11469.4843,6285.8633,3.880899,6.240329,1.675193,-2.875634,2.446544,4552.7783,6.380544,11664.4073,-1.465924,1.180433,6.441429,3.829364,30.12076,47.81015,-4.624146,5.198264,5.765669,16.258839,25.815358,1.842751,6.918307,47.87521,39.292881,49.056877,43.058554,-1.039353,58.120015,13.412147,2
47632.1719,63606.3007,13.003672,20.302209,17.615547,-5.08052,27.074567,56547.5391,63.990102,68222.8457,-3.570249,15.017844,4.304751,17.834254,5.935127,14.368331,-6.509721,44.76318,27.11647,44.12078,5.845499,22.396713,3.126397,11.965123,13.362287,19.569406,10.88714,-1.913926,18.721576,50.353564,1
13066.2285,14612.8164,5.830358,10.733736,5.258394,-2.227636,8.582355,9920.2373,13.360312,16463.2202,-2.360752,3.381634,6.75722,6.880015,8.328503,17.320644,-3.626685,8.848194,12.352252,16.9904,7.622182,5.499558,6.43134,16.937455,15.726507,20.311947,15.964282,-1.480017,23.447067,18.517437,1
53823.1426,36448.8261,9.612739,14.604722,5.573792,-8.331686,7.899798,24855.0761,18.809107,56741.5937,-5.15249,3.554066,1.351056,9.464533,2.347699,3.709358,-13.137055,11.587027,14.027318,31.985349,1.929529,4.931189,1.251114,3.833625,3.161667,5.611936,3.587553,-3.538169,7.46421,30.134319,5
50799.2856,40934.0108,14.755482,22.668339,10.547954,-9.705752,14.335308,34977.5811,15.751156,49478.3364,-7.194016,8.141198,4.690421,13.277182,6.722578,11.051036,-13.247303,11.942763,18.90982,24.269681,5.360299,10.582936,4.346414,12.493086,10.004492,11.046704,11.051193,-5.725299,12.42072,20.07684,4
38590.1113,29050.127,8.666473,13.658425,6.125748,-6.549121,8.703604,17931.9219,21.778695,26891.8183,-4.859029,3.651186,1.779268,10.887325,3.219139,5.24647,-10.477983,11.924299,16.854206,27.390751,2.686263,5.028056,1.757843,5.487011,4.523659,7.681145,5.166597,-3.05725,9.410958,34.037717,5
239387.8828,173124.3945,71.744554,108.208535,49.07624,-43.628863,76.34047,159646.9101,196.670214,280020.3867,-29.845054,43.615403,6.672863,80.847556,12.011701,19.005489,-63.460971,79.259306,116.320003,124.471061,10.143371,67.7572,6.204284,15.201565,17.217617,18.003274,14.818075,-27.145166,49.375909,134.368775,5
39475.5268,36493.6675,10.141156,14.118621,8.775506,-7.814489,11.786258,29536.9506,18.765009,33135.1226,-7.455779,6.978387,3.945224,7.677143,6.312331,10.238041,-10.205126,16.911754,10.137063,17.980792,5.382505,9.330158,3.580476,9.811844,9.322751,14.092953,8.94425,-5.910932,15.651544,14.870201,4
15336.7015,7214.5992,3.449518,4.559182,1.381258,-2.699846,1.705337,5585.9649,2.508551,12805.4716,-1.11638,1.00259,8.636738,2.649103,36.453731,55.139381,-3.398818,2.042901,3.383186,5.041014,27.880003,1.2382,8.368614,55.008981,45.704754,52.59133,48.195775,-0.772195,63.781227,3.853425,2
10482.3486,5698.4419,2.383214,2.98439,1.096429,-1.602365,1.315944,5695.4541,1.583614,9068.2637,-0.796514,1.089274,11.09702,2.051975,19.522434,30.980651,-1.955854,1.574742,2.610754,3.187756,15.707066,1.299243,12.6475,29.576946,27.747836,33.232871,28.931664,-0.76629,36.965187,2.83401,2
16996.7783,10224.6705,4.54774,6.081333,2.515098,-2.995581,3.340417,9072.1587,6.131168,10176.1059,-1.723811,2.09521,2.621211,2.490894,10.68506,14.755391,-3.907,5.535508,3.26628,8.656334,7.848048,2.752734,2.585504,13.658193,12.181716,15.065334,13.014847,-1.405222,18.05358,5.445931,2
44459.1993,36182.5821,11.978273,18.106417,8.387211,-9.103217,11.257292,24685.6094,18.14604,13531.8223,-6.192018,5.26141,3.956715,3.010474,6.809567,10.523909,-13.69609,12.103874,4.362088,25.426527,5.609119,6.915964,3.693299,11.685047,9.580929,12.243345,10.575859,-3.907237,13.497729,7.99103,4
57783.211,36418.3173,18.345127,30.317728,9.937888,-10.865618,14.854972,21503.3809,19.877006,56130.2783,-5.710482,5.808803,3.295005,17.092294,4.210993,8.113818,-15.853496,12.647923,27.301235,40.945944,4.374205,8.803489,3.069183,8.347281,7.307656,10.588016,7.709672,-3.206763,11.346382,36.819009,6
37605.5293,29395.0166,6.033737,7.484684,5.11153,-5.016773,6.614038,22893.3213,18.514437,19213.2802,-4.345596,3.986245,0.835105,3.173812,0.895021,1.435452,-7.41136,14.958481,3.74543,14.473929,0.869043,5.211514,0.771564,1.394108,1.317502,3.985039,1.248973,-3.293222,4.163366,7.280625,5
26455.1631,16621.6367,4.862736,7.870445,2.612852,-4.247813,3.828596,11035.4385,8.946097,26303.3516,-2.411186,1.666179,0.870722,4.485066,1.310945,1.908358,-6.563162,6.61701,6.906914,17.14173,1.193301,2.578042,0.874056,2.341136,1.780121,4.496347,2.128637,-1.514602,4.547055,14.732611,5
44825.1084,52377.0122,13.655118,20.327504,14.352328,-7.954656,20.016322,44294.0572,29.118169,51006.1704,-9.22135,11.339537,5.839015,13.01268,7.136361,14.478982,-10.604756,20.830698,17.516556,23.806341,6.948997,15.163478,5.116676,12.446865,14.301732,19.678878,11.888087,-7.641444,20.251575,21.370941,1
51612.834,32811.2217,17.001532,28.335438,9.201494,-9.435713,14.086305,18063.3066,20.601931,4612.7205,-5.227795,5.050813,2.786136,0.989499,4.2653,8.014054,-13.915266,12.836739,1.525674,40.117415,4.825181,7.84399,2.445652,7.681642,7.592322,11.213098,7.225394,-2.829908,11.326085,4.362136,6
3399.6758,1504.9534,0.678348,0.917836,0.266835,-0.509448,0.431766,1243.8689,1.406218,2599.2015,-0.201804,0.213354,8.054118,0.501713,19.164291,36.992103,-0.670592,1.643714,0.685274,1.598977,15.344882,0.365775,7.403896,34.022781,29.07306,34.88713,29.083444,-0.17298,44.309738,1.404525,2
58447.5429,37423.3926,18.711809,31.34153,10.306703,-10.602505,15.479071,21731.8965,21.646222,56406.7344,-5.610721,5.837968,3.091431,17.170243,4.069345,7.556254,-15.543755,12.324855,27.244766,39.184602,4.045097,8.814388,2.773447,7.799535,6.80774,9.789366,6.978496,-3.12246,10.874785,36.442433,6
13239.7334,2627.6484,3.951783,5.789987,0.589482,-2.952777,1.684075,3641.081,5.242696,405.8238,-0.589681,0.833342,4.687783,0.318443,6.877277,9.664679,-4.120702,5.044162,0.73105,10.112143,6.841902,1.840863,4.900264,13.915595,8.384335,11.307443,12.666332,-0.520268,13.685094,3.682632,3
9326.6453,4798.2012,2.072594,2.695094,0.885012,-1.553985,1.164379,3768.5598,2.534428,7808.5752,-0.715089,0.669219,11.484018,1.698677,44.153697,71.104041,-2.056879,2.487322,2.201837,3.651603,31.822217,0.902128,10.930723,61.110779,56.386857,67.766658,53.313364,-0.521302,86.903181,3.074144,2
139457.5196,101300.6953,29.051642,37.635087,20.943915,-23.225191,26.219447,88865.4414,37.754197,155188.9766,-16.284859,17.706592,1.617405,31.276802,3.304856,4.971558,-35.308638,36.379899,39.645971,50.267646,2.65622,21.930558,1.593607,4.702835,4.516608,5.793077,4.459679,-14.213651,6.361803,54.3158,5
40192.3344,44632.8301,12.147914,19.4899,12.156558,-8.244717,17.594221,33873.6108,24.362677,50452.4575,-8.237539,8.36205,8.979802,14.797232,13.547263,25.945286,-12.390962,15.628178,22.772399,26.456089,11.518094,11.604996,8.568246,25.214813,22.390124,28.61324,23.206218,-5.971996,35.432626,30.003003,1
56217.0957,37110.6191,9.930162,15.80407,5.686885,-8.779251,7.873755,25967.3633,18.604157,57918.125,-5.20889,3.715898,1.233437,9.641662,2.379785,3.498363,-14.476609,12.006014,14.312928,33.720379,1.947522,5.116608,1.208515,3.845863,3.143191,5.805707,3.602584,-3.669614,6.319902,28.436478,5
15752.1762,11679.1753,6.167126,11.629061,3.642848,-2.54552,6.284576,7648.4677,9.623974,2970.4442,-1.442349,2.345342,2.897759,0.828306,2.793192,5.728065,-4.01151,7.11797,1.491022,16.98601,2.890572,4.136615,2.911763,6.528237,5.105422,7.470636,5.969274,-0.8956,8.695597,3.305217,6
116845.0244,79232.2607,30.834589,44.952577,19.011313,-22.017564,25.373066,56631.1826,39.904452,119824.6934,-13.114026,12.749994,4.315987,30.546155,9.473949,13.793281,-32.130627,23.03171,42.867579,64.813164,7.490185,16.735594,4.360219,14.488609,12.22333,15.116478,13.478189,-9.518808,17.59388,57.709304,5
15781.7818,13722.3575,6.449652,12.033077,4.250284,-4.513057,6.817349,9271.3433,9.29703,5034.46,-1.746468,2.572219,8.532579,1.334462,9.831672,20.36443,-30.279826,6.604084,2.321583,16.946093,8.291508,4.100075,6.749551,21.596079,16.795409,21.707974,17.966495,-0.96092,25.275022,4.514915,1
12656.8252,13430.5064,2.164757,2.556506,2.25899,-1.743953,2.748823,11951.4209,3.578716,12619.0703,-1.700957,1.892516,3.001176,2.218958,10.128324,15.45803,-2.199664,2.749706,2.698541,3.21002,7.435226,2.316915,2.976367,13.436378,13.206812,14.299098,12.486704,-1.418112,16.770773,3.127455,2
21006.084,23338.2383,5.568712,9.115608,5.51573,-4.78154,8.07781,16293.7891,14.835306,10981.5918,-4.331187,3.575283,2.627602,2.476583,3.620378,6.235117,-7.439293,10.515145,4.037277,19.609356,3.054942,5.168027,2.412266,7.077373,5.655728,8.105253,6.471324,-2.865571,9.07088,10.466675,4
16721.8039,12215.2964,4.114042,5.983787,2.712458,-2.663674,3.943571,7191.6719,7.980169,11902.7307,-1.612833,1.523938,1.857209,2.70218,1.757315,3.344084,-3.600852,5.235133,3.825204,8.566957,1.785831,2.389487,1.780591,3.752623,3.082286,5.616593,3.460396,-0.980206,5.892561,5.990933,6
9881.5771,7057.0683,5.96615,12.011294,3.344162,-1.708576,6.265583,4725.6767,9.858017,2085.908,-1.075904,2.136607,2.587334,0.9589,1.805738,4.047936,-2.987592,7.329059,1.819185,16.205232,2.094511,4.103325,2.482633,5.261145,3.689122,6.126281,4.597839,-0.707872,7.065536,4.324086,6
8849.3555,7178.4629,3.802231,7.398948,2.3881,-1.364408,4.162392,4808.166,8.035376,2642.6699,-1.006158,1.550009,2.400478,0.914315,2.368847,4.465806,-2.477509,5.825856,1.77553,12.844622,2.188327,2.772736,2.129076,5.666855,4.050725,6.236855,5.094776,-0.680868,7.129252,4.149026,4
71136.3681,43228.0957,22.921881,38.160155,12.121267,-13.231902,18.171605,26445.1699,25.066437,66458.0586,-6.676765,7.154659,3.802347,20.735204,5.585443,10.628856,-18.878962,14.568093,33.900191,47.748081,5.738176,10.623963,3.589953,10.542492,9.731625,12.763577,9.73773,-3.944072,14.331919,43.984962,6
160929.1494,113827.6884,44.926919,64.434221,29.782513,-27.477848,40.088434,81534.831,64.098814,72408.9263,-18.548895,19.412084,5.27777,17.850567,14.931944,22.695407,-44.589055,33.473674,24.439143,90.977353,11.585803,25.289272,5.220779,20.997809,19.482046,24.918175,20.126338,-13.299516,29.724842,36.094128,5
142197.9531,143964.9766,36.030954,52.524574,34.665402,-21.381675,48.149492,132281.3438,50.779187,147749.2705,-21.887265,33.078829,1.615728,36.801143,1.938836,3.024203,-28.791829,47.443295,50.652961,55.134764,1.691018,45.180895,1.506566,2.856123,2.930087,3.224324,2.783436,-18.661373,3.420211,53.50989,6
19187.9746,30640.9316,6.046805,10.083206,8.544371,-5.222073,13.658473,27860.4101,32.178153,30220.4141,-6.853005,7.417125,2.691788,8.248292,3.050595,7.195776,-8.243631,25.740514,11.978297,25.993976,3.209596,11.001412,2.365789,5.8324,7.076135,10.739072,5.578249,-6.026498,11.796232,23.670604,1
146071.2969,95146.4726,31.011679,42.664267,19.049763,-24.574062,24.179167,86002.9961,32.498558,166272.5,-15.29864,16.712079,2.389186,33.959684,4.202917,6.553651,-38.066038,30.844809,45.058728,56.421287,3.395878,20.995901,2.343005,6.428389,6.004876,7.467151,6.048877,-13.613124,8.226471,58.29477,5
9194.2735,9212.1777,1.605333,2.011311,1.306523,-1.440212,1.562077,7809.7554,1.927883,8989.0771,-1.31532,1.071257,4.943222,1.777746,18.738391,28.828822,-1.797902,1.858936,2.377782,2.481243,13.500371,1.335242,4.854242,23.712162,23.056661,25.773595,21.671817,-1.077958,32.675188,2.799627,2
